booking_id,customer_id,status,check_in,check_out,no_of_rooms,hotel_id,amount,discount,date_of_booking
1490,163945,Stayed,13-02-2022,14-02-2022,1,629,1819,385,13-02-2022
1568,188409,Stayed,17-02-2022,18-02-2022,1,50,3444,728,13-02-2022
1394,193175,Stayed,13-02-2022,14-02-2022,1,74,2339,495,13-02-2022
1738,292,Stayed,14-02-2022,15-02-2022,1,407,5719,1210,14-02-2022
1499,8704,Cancelled,14-02-2022,15-02-2022,1,440,2599,550,14-02-2022
1799,22844,Stayed,19-02-2022,20-02-2022,1,111,2664,563,14-02-2022
1378,24154,Cancelled,15-02-2022,16-02-2022,1,233,2729,693,14-02-2022
1453,24749,Stayed,15-02-2022,16-02-2022,1,449,2192,464,14-02-2022
1351,30499,Stayed,07-03-2022,11-03-2022,1,380,10587,2240,14-02-2022
1640,32189,Stayed,14-02-2022,15-02-2022,1,417,2596,549,14-02-2022
1299,36096,Stayed,19-03-2022,22-03-2022,1,668,10721,2268,14-02-2022
1095,37423,Stayed,17-02-2022,19-02-2022,1,86,5200,1100,14-02-2022
1719,45569,Stayed,14-02-2022,15-02-2022,1,514,2664,677,14-02-2022
1720,45569,Cancelled,14-02-2022,15-02-2022,1,514,2144,545,14-02-2022
1522,45876,Stayed,14-02-2022,15-02-2022,1,243,2144,472,14-02-2022
1114,50501,Stayed,15-02-2022,17-02-2022,1,597,5145,1089,14-02-2022
1466,54218,Cancelled,18-02-2022,19-02-2022,1,13,2664,563,14-02-2022
1764,54504,Cancelled,03-03-2022,06-03-2022,1,226,7796,0,14-02-2022
1212,65977,Stayed,15-02-2022,16-02-2022,1,309,3249,825,14-02-2022
1099,67744,Stayed,14-02-2022,15-02-2022,1,86,1664,352,14-02-2022
1479,75141,Stayed,18-02-2022,19-02-2022,1,207,2274,481,14-02-2022
1002,77901,Stayed,17-02-2022,18-02-2022,1,252,2573,545,14-02-2022
1049,83896,Stayed,14-02-2022,16-02-2022,1,486,5132,1086,14-02-2022
1708,97745,No Show,14-02-2022,15-02-2022,1,724,2339,495,14-02-2022
1902,97841,Cancelled,16-02-2022,17-02-2022,1,646,2685,568,14-02-2022
1178,98785,Stayed,14-02-2022,15-02-2022,1,888,2924,618,14-02-2022
1396,118827,Cancelled,14-02-2022,15-02-2022,1,116,2404,508,14-02-2022
1262,119953,Cancelled,15-02-2022,17-02-2022,1,357,7797,1650,14-02-2022
1531,129346,Stayed,18-02-2022,19-02-2022,4,399,12605,2666,14-02-2022
1277,130908,Stayed,15-02-2022,18-02-2022,1,421,6041,1278,14-02-2022
1660,144056,Cancelled,15-02-2022,16-02-2022,1,522,2599,550,14-02-2022
1900,149420,Stayed,03-03-2022,05-03-2022,1,646,8713,1844,14-02-2022
1418,155186,Stayed,15-02-2022,17-02-2022,1,29,4482,948,14-02-2022
1505,165303,Cancelled,15-02-2022,16-02-2022,1,16,2664,563,14-02-2022
1572,182860,Stayed,15-02-2022,16-02-2022,1,447,1884,440,14-02-2022
1393,183557,Cancelled,15-02-2022,16-02-2022,1,74,2989,759,14-02-2022
1321,184770,No Show,14-02-2022,15-02-2022,1,25,3444,875,14-02-2022
1256,187033,Stayed,14-02-2022,15-02-2022,1,143,8059,1705,14-02-2022
1190,189926,Cancelled,14-02-2022,15-02-2022,1,299,3444,728,14-02-2022
1191,189926,Stayed,14-02-2022,15-02-2022,1,299,3444,728,14-02-2022
1261,191615,Cancelled,14-02-2022,15-02-2022,1,901,5264,1113,14-02-2022
1591,6284,Stayed,17-02-2022,18-02-2022,1,239,1888,399,15-02-2022
1673,17784,Cancelled,10-04-2022,12-04-2022,1,997,7277,1847,15-02-2022
1590,19760,Stayed,17-02-2022,18-02-2022,1,239,1888,399,15-02-2022
1489,20003,Stayed,15-02-2022,16-02-2022,1,629,1624,343,15-02-2022
1609,20223,Stayed,16-02-2022,17-02-2022,1,77,1993,421,15-02-2022
1589,21854,Stayed,18-02-2022,19-02-2022,1,239,2405,509,15-02-2022
1252,30922,Stayed,17-02-2022,18-02-2022,2,229,9617,2115,15-02-2022
1063,32581,No Show,15-02-2022,17-02-2022,1,56,3448,759,15-02-2022
1611,36152,Stayed,15-02-2022,16-02-2022,1,77,1942,411,15-02-2022
1003,36635,Stayed,16-02-2022,17-02-2022,1,252,2616,553,15-02-2022
1873,37618,Stayed,16-02-2022,17-02-2022,1,238,4354,921,15-02-2022
1373,45090,Stayed,15-02-2022,16-02-2022,1,551,5654,1196,15-02-2022
1854,50957,No Show,15-02-2022,16-02-2022,1,44,2599,550,15-02-2022
1097,57801,Cancelled,16-02-2022,20-02-2022,1,86,9246,1956,15-02-2022
1855,58871,Stayed,15-02-2022,16-02-2022,1,44,2339,1181,15-02-2022
1203,59828,Stayed,15-02-2022,16-02-2022,1,315,3194,675,15-02-2022
1612,63082,Cancelled,15-02-2022,16-02-2022,1,77,2233,473,15-02-2022
1305,74653,Stayed,15-02-2022,16-02-2022,1,716,3184,701,15-02-2022
1355,75341,Stayed,19-02-2022,21-02-2022,1,380,3897,825,15-02-2022
1675,76269,Cancelled,15-02-2022,16-02-2022,2,998,7537,1595,15-02-2022
1389,77061,Cancelled,08-04-2022,10-04-2022,1,74,4547,963,15-02-2022
1143,77179,Stayed,15-02-2022,17-02-2022,1,106,5587,1183,15-02-2022
1584,79500,Stayed,18-02-2022,20-02-2022,1,239,5018,1062,15-02-2022
1734,87373,Cancelled,15-02-2022,17-02-2022,1,373,4352,921,15-02-2022
1790,106583,Stayed,23-02-2022,24-02-2022,1,68,4484,948,15-02-2022
1824,107622,Stayed,15-02-2022,16-02-2022,1,574,2664,677,15-02-2022
1674,115233,Stayed,24-02-2022,26-02-2022,1,843,10527,2228,15-02-2022
1766,121362,Cancelled,15-04-2022,18-04-2022,1,226,6821,0,15-02-2022
1443,126952,Cancelled,15-02-2022,16-02-2022,1,37,2404,508,15-02-2022
1780,127745,Stayed,16-02-2022,18-02-2022,1,800,5983,1317,15-02-2022
1048,130739,Stayed,16-02-2022,17-02-2022,1,486,2599,572,15-02-2022
1162,137492,Stayed,15-02-2022,16-02-2022,1,691,1953,414,15-02-2022
1835,140493,No Show,16-02-2022,17-02-2022,1,162,2649,561,15-02-2022
1469,165031,Cancelled,19-02-2022,20-02-2022,1,13,1884,398,15-02-2022
1109,172653,No Show,09-03-2022,10-03-2022,2,760,8447,1788,15-02-2022
1372,183351,Cancelled,17-02-2022,19-02-2022,1,437,8707,1915,15-02-2022
1806,189022,Stayed,15-02-2022,16-02-2022,1,261,2014,426,15-02-2022
1340,199611,Cancelled,17-02-2022,18-02-2022,1,366,2188,556,15-02-2022
1399,199981,Stayed,15-02-2022,16-02-2022,1,178,2599,0,15-02-2022
1468,3424,Stayed,16-02-2022,17-02-2022,1,13,2014,426,16-02-2022
1467,7592,Cancelled,17-02-2022,18-02-2022,1,13,2079,440,16-02-2022
1243,9108,Cancelled,17-02-2022,18-02-2022,1,473,2469,543,16-02-2022
1919,27465,Cancelled,16-02-2022,17-02-2022,1,211,5134,1086,16-02-2022
1297,33086,Stayed,16-02-2022,17-02-2022,1,302,2794,591,16-02-2022
1842,33926,Cancelled,26-02-2022,27-02-2022,1,203,2599,550,16-02-2022
1427,35737,Cancelled,24-02-2022,25-02-2022,1,33,2079,458,16-02-2022
1608,36152,Stayed,16-02-2022,17-02-2022,1,77,2006,425,16-02-2022
1867,41034,Stayed,16-02-2022,17-02-2022,1,677,2339,515,16-02-2022
1128,47695,Stayed,16-02-2022,17-02-2022,1,894,2469,523,16-02-2022
1366,49800,Cancelled,16-02-2022,17-02-2022,1,62,2209,468,16-02-2022
1365,50981,Cancelled,16-02-2022,17-02-2022,1,62,2664,563,16-02-2022
1823,51525,Stayed,16-02-2022,20-02-2022,1,574,11887,2615,16-02-2022
1551,55556,Cancelled,17-02-2022,18-02-2022,1,346,2339,495,16-02-2022
1544,56894,Stayed,16-02-2022,17-02-2022,1,653,2664,563,16-02-2022
1452,59877,Cancelled,16-02-2022,17-02-2022,1,449,1958,415,16-02-2022
1223,64673,Stayed,25-02-2022,26-02-2022,1,132,4224,893,16-02-2022
1769,71996,Cancelled,19-02-2022,22-02-2022,1,267,17351,3817,16-02-2022
1341,73006,Stayed,17-02-2022,18-02-2022,1,366,2018,513,16-02-2022
1543,74860,Cancelled,22-02-2022,23-02-2022,1,653,2534,536,16-02-2022
1759,102793,Stayed,16-02-2022,17-02-2022,1,136,5199,1100,16-02-2022
1623,110482,Stayed,20-02-2022,25-02-2022,1,58,9744,2061,16-02-2022
1177,113815,Stayed,17-02-2022,18-02-2022,1,633,3574,756,16-02-2022
1715,121461,Cancelled,17-02-2022,18-02-2022,2,507,5327,1128,16-02-2022
1879,131959,Stayed,17-02-2022,19-02-2022,1,594,7667,1686,16-02-2022
1324,142383,Stayed,08-03-2022,09-03-2022,3,147,12086,2659,16-02-2022
1639,146622,Stayed,16-02-2022,17-02-2022,1,417,2649,561,16-02-2022
1465,165031,Stayed,19-02-2022,20-02-2022,1,13,1754,371,16-02-2022
1007,170174,Stayed,16-02-2022,17-02-2022,1,571,3769,798,16-02-2022
1175,170174,Cancelled,16-02-2022,17-02-2022,1,978,3834,811,16-02-2022
1134,172023,Cancelled,17-02-2022,19-02-2022,1,251,5067,1073,16-02-2022
1184,172653,Stayed,20-02-2022,22-02-2022,1,359,4417,935,16-02-2022
1556,184274,Cancelled,18-02-2022,19-02-2022,1,176,3419,724,16-02-2022
1039,192914,Stayed,16-02-2022,17-02-2022,1,468,3249,825,16-02-2022
1586,5397,Stayed,18-02-2022,20-02-2022,1,239,5756,1218,17-02-2022
1567,7443,Stayed,18-02-2022,19-02-2022,1,50,3054,646,17-02-2022
1242,8760,Stayed,18-02-2022,19-02-2022,1,473,2729,578,17-02-2022
1304,9187,Cancelled,17-02-2022,18-02-2022,1,716,3379,858,17-02-2022
1569,12484,Cancelled,22-02-2022,23-02-2022,1,50,2534,536,17-02-2022
1515,18139,Cancelled,18-02-2022,19-02-2022,1,515,2664,563,17-02-2022
1818,27435,Cancelled,17-02-2022,18-02-2022,2,670,5197,1100,17-02-2022
1347,33558,Stayed,20-02-2022,22-02-2022,1,960,4360,959,17-02-2022
1237,41043,Cancelled,17-02-2022,18-02-2022,1,31,4224,1073,17-02-2022
1239,41043,No Show,17-02-2022,18-02-2022,1,265,3964,872,17-02-2022
1607,47276,Cancelled,18-02-2022,19-02-2022,1,77,3229,820,17-02-2022
1356,58754,Cancelled,20-03-2022,21-03-2022,1,130,1429,363,17-02-2022
1659,58858,Stayed,17-02-2022,19-02-2022,1,522,5457,1200,17-02-2022
1852,67635,Cancelled,18-02-2022,19-02-2022,1,569,2989,759,17-02-2022
1878,68688,Stayed,17-02-2022,19-02-2022,1,594,8596,1818,17-02-2022
1747,69881,Cancelled,04-03-2022,05-03-2022,1,750,3379,744,17-02-2022
1753,72844,Stayed,18-02-2022,19-02-2022,1,235,4593,971,17-02-2022
1542,74860,Cancelled,01-03-2022,02-03-2022,1,653,3119,660,17-02-2022
1901,76046,No Show,17-02-2022,18-02-2022,1,646,3316,702,17-02-2022
1139,77179,Stayed,17-02-2022,23-02-2022,1,106,18127,3835,17-02-2022
1141,77179,Stayed,17-02-2022,18-02-2022,1,106,3184,673,17-02-2022
1388,101051,Stayed,17-02-2022,18-02-2022,1,74,2924,618,17-02-2022
1786,104160,Stayed,16-03-2022,17-03-2022,4,117,25995,5719,17-02-2022
1788,104160,Cancelled,22-02-2022,23-02-2022,5,117,23719,5017,17-02-2022
1171,137492,Stayed,17-02-2022,18-02-2022,1,820,2339,495,17-02-2022
1638,146622,Stayed,17-02-2022,18-02-2022,1,417,2259,479,17-02-2022
1636,153758,Cancelled,20-02-2022,21-02-2022,1,417,1732,366,17-02-2022
1173,170174,Stayed,17-02-2022,18-02-2022,1,978,3769,798,17-02-2022
1155,172023,Stayed,17-02-2022,19-02-2022,1,757,5840,1235,17-02-2022
1375,183032,Cancelled,25-02-2022,26-02-2022,1,233,2794,591,17-02-2022
1339,192084,Cancelled,18-02-2022,19-02-2022,1,366,2847,603,17-02-2022
1704,194653,Stayed,17-02-2022,18-02-2022,1,599,1869,396,17-02-2022
1294,2029,Stayed,18-02-2022,19-02-2022,1,205,3119,660,18-02-2022
1911,9330,No Show,18-02-2022,19-02-2022,1,648,1914,405,18-02-2022
1918,9330,Stayed,18-02-2022,19-02-2022,1,211,4744,1003,18-02-2022
1620,11025,Stayed,18-02-2022,19-02-2022,1,364,2079,440,18-02-2022
1604,19795,Stayed,20-02-2022,21-02-2022,1,77,1888,399,18-02-2022
1054,42849,Cancelled,18-02-2022,19-02-2022,1,812,2144,453,18-02-2022
1605,51090,Cancelled,19-02-2022,20-02-2022,1,77,2035,430,18-02-2022
1265,51367,Stayed,18-02-2022,19-02-2022,1,328,5004,1101,18-02-2022
1354,55452,Cancelled,22-02-2022,24-02-2022,1,380,4417,935,18-02-2022
1358,64143,Stayed,18-02-2022,19-02-2022,1,396,3704,815,18-02-2022
1908,64784,Cancelled,19-02-2022,21-02-2022,1,813,6107,1293,18-02-2022
1417,69202,Stayed,18-02-2022,19-02-2022,1,29,2469,523,18-02-2022
1448,73006,No Show,21-02-2022,26-02-2022,1,37,11369,2405,18-02-2022
1449,73006,No Show,20-02-2022,21-02-2022,1,37,2274,481,18-02-2022
1775,85093,Stayed,18-02-2022,19-02-2022,1,885,2794,591,18-02-2022
1113,85555,Stayed,23-02-2022,27-02-2022,1,597,11710,2576,18-02-2022
1882,93021,Stayed,18-02-2022,19-02-2022,1,614,3444,728,18-02-2022
1907,93021,Cancelled,18-02-2022,19-02-2022,1,652,3054,672,18-02-2022
1034,105919,Cancelled,19-02-2022,20-02-2022,2,232,5533,1218,18-02-2022
1800,108885,Cancelled,19-02-2022,20-02-2022,1,567,5524,1168,18-02-2022
1241,112410,No Show,21-02-2022,22-02-2022,1,473,2469,685,18-02-2022
1176,113815,Stayed,18-02-2022,19-02-2022,1,633,3574,756,18-02-2022
1201,133250,Stayed,18-02-2022,19-02-2022,1,315,3099,656,18-02-2022
1889,137026,Stayed,18-02-2022,21-02-2022,1,736,13190,3570,18-02-2022
1488,142556,Stayed,18-02-2022,19-02-2022,1,629,2534,536,18-02-2022
1012,145104,Stayed,18-02-2022,19-02-2022,1,109,2859,605,18-02-2022
1518,159431,Stayed,18-02-2022,19-02-2022,1,523,3379,858,18-02-2022
1174,170174,Stayed,18-02-2022,19-02-2022,1,978,3704,783,18-02-2022
1189,171586,Stayed,20-02-2022,23-02-2022,1,299,10460,2213,18-02-2022
1218,180388,Stayed,18-02-2022,19-02-2022,1,557,2989,658,18-02-2022
1603,182292,Stayed,20-02-2022,21-02-2022,1,77,1888,399,18-02-2022
1881,184545,Stayed,22-02-2022,25-02-2022,1,614,8186,1731,18-02-2022
1226,185319,Stayed,18-02-2022,19-02-2022,1,883,3588,759,18-02-2022
1561,7845,Stayed,20-02-2022,21-02-2022,1,176,2011,426,19-02-2022
1619,11025,Stayed,19-02-2022,20-02-2022,1,364,1884,398,19-02-2022
1001,32661,Stayed,19-02-2022,20-02-2022,1,252,2506,530,19-02-2022
1464,32772,Cancelled,25-02-2022,27-02-2022,1,13,3507,771,19-02-2022
1841,33926,Stayed,26-02-2022,27-02-2022,1,203,2599,660,19-02-2022
1658,54134,No Show,20-02-2022,21-02-2022,1,522,2274,481,19-02-2022
1272,55575,Stayed,19-02-2022,20-02-2022,1,301,3184,809,19-02-2022
1094,57801,Stayed,20-02-2022,21-02-2022,1,86,1730,366,19-02-2022
1136,68720,Stayed,19-02-2022,20-02-2022,1,756,2339,495,19-02-2022
1227,76262,Stayed,19-02-2022,20-02-2022,1,883,3588,759,19-02-2022
1440,83024,Cancelled,19-02-2022,20-02-2022,1,305,2144,453,19-02-2022
1348,118645,Cancelled,21-02-2022,22-02-2022,1,960,1560,343,19-02-2022
1332,130164,Cancelled,25-02-2022,26-02-2022,1,394,4549,963,19-02-2022
1752,134014,Cancelled,19-02-2022,20-02-2022,1,235,3062,648,19-02-2022
1695,143278,Stayed,19-02-2022,21-02-2022,1,626,3832,811,19-02-2022
1216,156740,Stayed,19-02-2022,20-02-2022,1,557,2339,495,19-02-2022
1588,171180,Stayed,19-02-2022,20-02-2022,1,239,1888,399,19-02-2022
1264,171359,Stayed,20-02-2022,21-02-2022,1,328,3704,783,19-02-2022
1200,180388,Cancelled,26-02-2022,27-02-2022,1,315,3189,674,19-02-2022
1161,181599,Stayed,20-02-2022,23-02-2022,1,691,5690,1252,19-02-2022
1779,186259,Stayed,19-02-2022,21-02-2022,1,800,7363,1620,19-02-2022
1428,190208,Stayed,19-02-2022,20-02-2022,1,33,2079,440,19-02-2022
1737,192450,Stayed,19-02-2022,20-02-2022,1,407,5459,1386,19-02-2022
1250,197416,Cancelled,10-05-2022,11-05-2022,1,73,2469,523,19-02-2022
1217,198706,Cancelled,19-02-2022,20-02-2022,1,557,2079,440,19-02-2022
1320,14557,Cancelled,24-02-2022,27-02-2022,1,25,11954,2529,20-02-2022
1585,21152,Cancelled,21-02-2022,22-02-2022,1,239,2129,469,20-02-2022
1628,27112,Stayed,04-03-2022,06-03-2022,1,448,6237,1320,20-02-2022
1808,27527,Cancelled,20-02-2022,21-02-2022,1,59,1819,385,20-02-2022
1859,27527,Stayed,20-02-2022,21-02-2022,1,677,2014,426,20-02-2022
1795,41023,Cancelled,21-02-2022,22-02-2022,1,325,3444,728,20-02-2022
1797,44087,Cancelled,20-02-2022,24-02-2022,1,186,18455,4685,20-02-2022
1527,44291,Stayed,21-02-2022,22-02-2022,1,399,2144,545,20-02-2022
1566,45644,Stayed,20-02-2022,23-02-2022,1,50,6821,1443,20-02-2022
1027,47963,Stayed,20-02-2022,21-02-2022,1,88,1837,388,20-02-2022
1692,50396,Stayed,21-02-2022,22-02-2022,1,689,3899,825,20-02-2022
1717,55143,Stayed,20-02-2022,21-02-2022,1,192,3704,783,20-02-2022
1093,57801,Stayed,21-02-2022,22-02-2022,1,86,1894,400,20-02-2022
1360,60395,Stayed,22-02-2022,23-02-2022,1,564,2534,536,20-02-2022
1151,60635,Stayed,04-03-2022,05-03-2022,1,244,2209,561,20-02-2022
1860,70196,Cancelled,20-02-2022,21-02-2022,1,677,2339,495,20-02-2022
1886,78903,Stayed,24-02-2022,26-02-2022,1,751,8382,1773,20-02-2022
1270,83516,Stayed,23-02-2022,24-02-2022,1,301,2664,563,20-02-2022
1377,90112,Stayed,21-02-2022,22-02-2022,1,233,2534,558,20-02-2022
1758,90622,Stayed,20-02-2022,21-02-2022,1,136,5654,1196,20-02-2022
1624,93374,Stayed,21-02-2022,24-02-2022,1,58,5795,1275,20-02-2022
1625,93374,Stayed,20-02-2022,21-02-2022,1,58,1884,415,20-02-2022
1761,106720,Cancelled,21-02-2022,23-02-2022,1,223,9682,2048,20-02-2022
1225,111950,Cancelled,20-02-2022,21-02-2022,1,883,3588,759,20-02-2022
1179,120340,Cancelled,20-02-2022,21-02-2022,1,888,2600,572,20-02-2022
1739,127171,Cancelled,10-03-2022,20-03-2022,1,534,87737,18560,20-02-2022
1169,137492,Stayed,20-02-2022,21-02-2022,1,820,2209,468,20-02-2022
1059,138055,Cancelled,20-02-2022,21-02-2022,1,107,3314,701,20-02-2022
1657,144056,Stayed,21-02-2022,22-02-2022,1,522,2339,495,20-02-2022
1583,165036,Stayed,21-02-2022,22-02-2022,1,239,1888,416,20-02-2022
1104,167471,Stayed,20-02-2022,21-02-2022,1,161,1594,338,20-02-2022
1357,187505,Stayed,20-02-2022,21-02-2022,1,396,2599,572,20-02-2022
1023,193036,Cancelled,06-03-2022,08-03-2022,1,88,5580,1180,20-02-2022
1077,193154,Cancelled,21-02-2022,24-02-2022,1,295,8771,1929,20-02-2022
1168,9065,Stayed,21-02-2022,24-02-2022,1,820,7149,1573,21-02-2022
1331,9894,Stayed,28-02-2022,01-03-2022,1,49,2989,633,21-02-2022
1748,22782,Stayed,21-02-2022,22-02-2022,1,750,2209,561,21-02-2022
1313,28621,Cancelled,23-02-2022,24-02-2022,1,146,3466,734,21-02-2022
1026,47963,Stayed,21-02-2022,22-02-2022,1,88,2349,497,21-02-2022
1384,50471,Stayed,21-02-2022,22-02-2022,1,701,3119,686,21-02-2022
1350,55452,Stayed,22-02-2022,24-02-2022,1,579,4677,990,21-02-2022
1090,57801,Stayed,22-02-2022,23-02-2022,1,86,1749,370,21-02-2022
1374,61890,Stayed,21-02-2022,22-02-2022,1,548,3444,728,21-02-2022
1798,66108,Cancelled,26-02-2022,27-02-2022,1,111,3119,660,21-02-2022
1334,77175,Stayed,21-03-2022,23-03-2022,1,366,3557,903,21-02-2022
1156,77745,Cancelled,04-03-2022,07-03-2022,1,757,9204,1947,21-02-2022
1925,78365,Stayed,22-02-2022,23-02-2022,1,619,2599,550,21-02-2022
1577,78708,Stayed,21-02-2022,22-02-2022,1,241,1884,398,21-02-2022
1364,82104,Cancelled,21-02-2022,22-02-2022,1,62,1754,371,21-02-2022
1416,83735,Stayed,23-02-2022,24-02-2022,1,29,2209,468,21-02-2022
1525,85993,Stayed,22-02-2022,23-02-2022,1,399,2144,453,21-02-2022
1526,85993,Cancelled,21-02-2022,22-02-2022,1,399,2144,453,21-02-2022
1376,90112,Stayed,22-02-2022,24-02-2022,1,233,5262,1157,21-02-2022
1575,95557,Stayed,21-02-2022,22-02-2022,2,578,6887,1748,21-02-2022
1618,99396,Stayed,23-02-2022,24-02-2022,1,364,2404,508,21-02-2022
1051,105620,Stayed,22-02-2022,23-02-2022,1,128,2924,618,21-02-2022
1052,105620,Cancelled,22-02-2022,23-02-2022,1,128,2924,618,21-02-2022
1053,105620,Stayed,21-02-2022,22-02-2022,1,128,2924,618,21-02-2022
1537,108360,Cancelled,25-02-2022,26-02-2022,1,131,2079,440,21-02-2022
1598,110482,Stayed,28-02-2022,04-03-2022,1,77,7472,1581,21-02-2022
1745,127171,Cancelled,15-03-2022,16-03-2022,1,566,8384,1845,21-02-2022
1684,131261,Stayed,21-02-2022,22-02-2022,1,342,2534,536,21-02-2022
1293,134107,Stayed,22-02-2022,23-02-2022,1,205,3054,646,21-02-2022
1820,135873,Stayed,21-02-2022,23-02-2022,1,324,4157,914,21-02-2022
1910,139513,Cancelled,05-03-2022,07-03-2022,2,648,10837,2292,21-02-2022
1833,140493,No Show,21-02-2022,22-02-2022,2,162,3744,792,21-02-2022
1834,140493,Cancelled,21-02-2022,22-02-2022,2,162,5647,1195,21-02-2022
1693,142597,Stayed,21-02-2022,22-02-2022,1,626,2014,426,21-02-2022
1694,142597,Stayed,21-02-2022,22-02-2022,1,626,2534,536,21-02-2022
1282,142920,Cancelled,22-02-2022,24-02-2022,1,456,5457,1385,21-02-2022
1891,178334,Stayed,21-02-2022,22-02-2022,1,663,2080,458,21-02-2022
1538,1864,Stayed,22-02-2022,23-02-2022,1,131,1494,316,22-02-2022
1487,6892,Stayed,23-02-2022,24-02-2022,1,629,1949,413,22-02-2022
1447,10362,Cancelled,22-02-2022,23-02-2022,1,37,2014,426,22-02-2022
1258,23393,Cancelled,22-02-2022,23-02-2022,1,99,4679,990,22-02-2022
1091,38832,Stayed,22-02-2022,23-02-2022,1,86,1386,294,22-02-2022
1363,42520,Stayed,22-02-2022,23-02-2022,1,62,2144,453,22-02-2022
1088,57801,Stayed,23-02-2022,24-02-2022,1,86,1867,395,22-02-2022
1509,69975,Stayed,22-02-2022,23-02-2022,1,955,1689,358,22-02-2022
1138,77179,Stayed,23-02-2022,25-02-2022,1,106,5587,1183,22-02-2022
1802,94430,Cancelled,25-02-2022,28-02-2022,1,500,6626,1458,22-02-2022
1785,104160,Stayed,16-03-2022,18-03-2022,1,117,12997,2750,22-02-2022
1832,140493,Cancelled,22-02-2022,23-02-2022,2,162,4966,1051,22-02-2022
1836,140493,Cancelled,23-02-2022,25-02-2022,2,162,12449,2633,22-02-2022
1634,145838,Stayed,22-02-2022,23-02-2022,1,417,1776,376,22-02-2022
1188,146718,Stayed,22-02-2022,23-02-2022,1,299,2859,605,22-02-2022
1550,150771,Stayed,23-02-2022,24-02-2022,1,346,2404,508,22-02-2022
1877,177132,Cancelled,22-02-2022,02-03-2022,1,594,24180,5320,22-02-2022
1383,187774,Stayed,22-02-2022,23-02-2022,1,701,2859,605,22-02-2022
1707,3288,Cancelled,24-02-2022,26-02-2022,1,169,3637,800,23-02-2022
1735,3846,Cancelled,23-02-2022,24-02-2022,1,294,1608,340,23-02-2022
1401,7310,Cancelled,23-02-2022,24-02-2022,2,263,4417,935,23-02-2022
1853,8611,Stayed,24-02-2022,26-02-2022,1,44,5847,1238,23-02-2022
1726,10815,Stayed,24-02-2022,26-02-2022,1,932,4157,880,23-02-2022
1796,13678,Stayed,24-02-2022,25-02-2022,1,879,6564,1388,23-02-2022
1240,17980,Cancelled,24-02-2022,25-02-2022,1,473,2794,591,23-02-2022
1768,21366,Stayed,23-02-2022,24-02-2022,1,267,5199,1144,23-02-2022
1446,23689,Cancelled,24-02-2022,26-02-2022,1,37,4287,908,23-02-2022
1125,24587,Stayed,23-02-2022,24-02-2022,1,84,1754,371,23-02-2022
1263,31583,Stayed,25-02-2022,26-02-2022,1,328,3834,811,23-02-2022
1061,37827,Cancelled,24-04-2022,26-04-2022,2,274,12475,2639,23-02-2022
1318,48802,Cancelled,25-02-2022,26-02-2022,1,25,3054,646,23-02-2022
1395,52555,Stayed,23-02-2022,24-02-2022,1,116,1689,358,23-02-2022
1086,57801,Stayed,24-02-2022,25-02-2022,1,86,2025,429,23-02-2022
1885,82206,Stayed,26-02-2022,27-02-2022,1,751,3964,838,23-02-2022
1917,126588,Stayed,23-02-2022,24-02-2022,1,211,4029,853,23-02-2022
1269,134413,Cancelled,26-02-2022,27-02-2022,1,301,3054,776,23-02-2022
1819,135873,Stayed,23-02-2022,24-02-2022,1,324,2404,529,23-02-2022
1803,137573,Cancelled,23-02-2022,24-02-2022,1,500,2144,453,23-02-2022
1434,162890,Stayed,24-02-2022,25-02-2022,1,33,2014,426,23-02-2022
1085,172023,Stayed,24-02-2022,26-02-2022,1,86,4347,920,23-02-2022
1025,193036,Cancelled,04-03-2022,08-03-2022,1,88,11575,2449,23-02-2022
1359,195573,Cancelled,23-02-2022,24-02-2022,1,391,2534,536,23-02-2022
1757,4141,Stayed,26-02-2022,01-03-2022,1,136,12476,2639,24-02-2022
1435,5633,Stayed,24-02-2022,25-02-2022,1,33,1624,413,24-02-2022
1404,5977,Stayed,24-02-2022,25-02-2022,1,21,1819,385,24-02-2022
1405,5977,Stayed,24-02-2022,25-02-2022,1,21,1819,385,24-02-2022
1778,9133,Stayed,24-02-2022,25-02-2022,2,800,7233,1530,24-02-2022
1024,9197,Cancelled,03-03-2022,05-03-2022,1,88,6388,1352,24-02-2022
1507,10629,Stayed,24-02-2022,25-02-2022,1,955,2144,453,24-02-2022
1508,10629,No Show,24-02-2022,25-02-2022,1,955,2144,453,24-02-2022
1317,14557,Stayed,25-02-2022,27-02-2022,1,25,7342,1615,24-02-2022
1319,14557,Stayed,24-02-2022,25-02-2022,1,25,3314,729,24-02-2022
1406,18261,No Show,24-02-2022,25-02-2022,1,21,2014,426,24-02-2022
1656,38145,Stayed,25-02-2022,26-02-2022,1,522,2469,523,24-02-2022
1371,45972,Stayed,24-02-2022,25-02-2022,1,437,4419,935,24-02-2022
1353,50594,No Show,24-02-2022,25-02-2022,1,380,1949,429,24-02-2022
1462,54218,Cancelled,26-02-2022,27-02-2022,1,13,2079,440,24-02-2022
1084,57801,Stayed,26-02-2022,27-02-2022,1,86,2015,427,24-02-2022
1096,57801,Cancelled,26-02-2022,27-02-2022,1,86,2094,443,24-02-2022
1303,74653,Stayed,24-02-2022,25-02-2022,1,716,3444,875,24-02-2022
